,job_title,company_name,location,summary,salary
1920,Software Tester (5620 SAM) Co-op,NOKIA,"Ottawa, ON",Software Tester (5620 SAM) Summer co op: The Network Management Business Unit in Nokia's IP Division is recruiting highly motivated Software Testers.,Nothing_found
1921,CO OP/Intern: Blue Planet Analytics,Ciena,"Ottawa, ON",Work with a fast-paced team to build leading edge Network Management software • Follow an Agile software development process to ensure high quality and quick…,Nothing_found
1922,CO OP/Intern: Blue Planet Network Management,Ciena,"Ottawa, ON",Work with a fast-paced team of developers to build leading edge client/server software • Follow an Agile software development process to ensure high quality and…,Nothing_found
1923,"Intern - Software Developer, MS IT (16 month contract)",Ontario Teachers' Pension Plan,"Toronto, ON",As an Intern - Software Developer you’ll be paired with an experienced Software Developer as your mentor who will be your guide as you learn our wide range of…,Nothing_found
1924,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1925,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1926,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Aider l’ingénieur(e) principal(e) en analyse de données à coder et tester des algorithmes. Apporter un soutien aux ingénieurs principaux pour le codage d…,Nothing_found
1927,Tester/QA Co-op (8 month),TD Bank,"Toronto, ON",We can't afford to be boring. The scale and scope of what TD does may surprise you. This new era in banking does not equal boring.,Nothing_found
1928,Software Test Intern - Montreal R&D Center - Hikvision Canada,HIKVISION,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1929,CO OP/Intern:Photonic Systems Test Engineer,Ciena,"Quebec City, QC","L’équipe de Tests et Mesures est responsable de tester les prototypes, de concevoir des stations automatisées de test et de l’analyse des données.",Nothing_found
1930,Intern - eCommerce Java Software Developer,SAP,"Montréal, QC","Collaborating with developers, testers and other team members. The intern will primarily be responsible for Ecommerce application software development based on…",Nothing_found
1931,SOFTWARE TEST ENGINEER,Ultimate Software,"Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
1932,SOFTWARE TEST ENGINEER,"The Ultimate Software Group of Canada, I","Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
1933,User Interface (UI) Design Intern – Stagiaire en Conception d’Interface Usager,Nuance,"Montréal, QC","As an Intern, you will help the designers create speech-enabled user experiences. Chance to work on innovative projects around topics such as speech recognition…",Nothing_found
1934,Software Tester (5620 SAM) Co-op,NOKIA,"Ottawa, ON",2nd year+ Engineering or Computer Science co-op student registered in a recognized Co-Op or Intern Program at a Canadian College or University;,Nothing_found
1935,CO OP/Intern: Blue Planet Analytics,Ciena,"Ottawa, ON",Work with a fast-paced team to build leading edge Network Management software • Follow an Agile software development process to ensure high quality and quick…,Nothing_found
1936,CO OP/Intern: Blue Planet Network Management,Ciena,"Ottawa, ON",Work with a fast-paced team of developers to build leading edge client/server software • Follow an Agile software development process to ensure high quality and…,Nothing_found
1937,"Intern - Software Developer, MS IT (16 month contract)",Ontario Teachers' Pension Plan,"Toronto, ON","Flexible work hours and dress code. Team focused problem solving and solution delivery. Strong peer support, mentorship and code review from senior developers.",Nothing_found
1938,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1939,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1940,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Help Senior Engineers code analytics algorithm and work on Machine Learning (ML) and Artificial Intelligence (AI) algorithms.,Nothing_found
1941,Tester/QA Co-op (8 month),TD Bank,"Toronto, ON",TD Testing and Quality Assurance (QA) covers a specialized area dedicated to high-quality application and solution delivery. Join forces to identify solutions.,Nothing_found
1942,Software Test Intern - Montreal R&D Center - Hikvision Canada,HIKVISION,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1943,CO OP/Intern:Photonic Systems Test Engineer,Ciena,"Quebec City, QC","L’équipe de Tests et Mesures est responsable de tester les prototypes, de concevoir des stations automatisées de test et de l’analyse des données.",Nothing_found
1944,Intern - eCommerce Java Software Developer,SAP,"Montréal, QC","Collaborating with developers, testers and other team members. The intern will primarily be responsible for Ecommerce application software development based on…",Nothing_found
1945,SOFTWARE TEST ENGINEER,Ultimate Software,"Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
1946,SOFTWARE TEST ENGINEER,"The Ultimate Software Group of Canada, I","Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
1947,User Interface (UI) Design Intern – Stagiaire en Conception d’Interface Usager,Nuance,"Montréal, QC","As an Intern, you will help the designers create speech-enabled user experiences. Nuance welcomes about 150 interns each year and the Montreal Internship…",Nothing_found
1948,Software Tester (5620 SAM) Co-op,NOKIA,"Ottawa, ON",Software Tester (5620 SAM) Summer co op: The Network Management Business Unit in Nokia's IP Division is recruiting highly motivated Software Testers.,Nothing_found
1949,CO OP/Intern: Blue Planet Analytics,Ciena,"Ottawa, ON",Work with a fast-paced team to build leading edge Network Management software • Follow an Agile software development process to ensure high quality and quick…,Nothing_found
1950,CO OP/Intern: Blue Planet Network Management,Ciena,"Ottawa, ON",Work with a fast-paced team of developers to build leading edge client/server software • Follow an Agile software development process to ensure high quality and…,Nothing_found
1951,"Intern - Software Developer, MS IT (16 month contract)",Ontario Teachers' Pension Plan,"Toronto, ON",As an Intern - Software Developer you’ll be paired with an experienced Software Developer as your mentor who will be your guide as you learn our wide range of…,Nothing_found
1952,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1953,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
1954,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Aider l’ingénieur(e) principal(e) en analyse de données à coder et tester des algorithmes. Apporter un soutien aux ingénieurs principaux pour le codage d…,Nothing_found
